state,metro_or_county,major_msa,is_major_metro,metro_county_Pop
Indiana,Lawrence,"other counties",N,45814
Indiana,Madison,"other counties",N,130280
Indiana,Marion,"other counties",N,926335
Indiana,Marshall,"other counties",N,46962
Indiana,Martin,"other counties",N,10262
Indiana,Miami,"other counties",N,36211
Indiana,Monroe,"other counties",N,142404
Indiana,Montgomery,"other counties",N,38172
Indiana,Morgan,"other counties",N,69403
Indiana,Noble,"other counties",N,47546
Indiana,Ohio,"other counties",N,6033
Indiana,Orange,"other counties",N,19725
Indiana,Owen,"other counties",N,21192
Indiana,Parke,"other counties",N,17107
Indiana,Perry,"other counties",N,19414
Indiana,Pike,"other counties",N,12687
Indiana,Posey,"other counties",N,25567
Indiana,Pulaski,"other counties",N,13047
Indiana,Putnam,"other counties",N,37650
Indiana,Randolph,"other counties",N,25596
Indiana,Ripley,"other counties",N,28612
Indiana,Rush,"other counties",N,16991
Indiana,"St. Joseph","other counties",N,267246
Indiana,Scott,"other counties",N,23783
Indiana,Shelby,"other counties",N,44441
Indiana,Spencer,"other counties",N,20856
Indiana,Starke,"other counties",N,23117
Indiana,Steuben,"other counties",N,34267
Indiana,Sullivan,"other counties",N,21111
Indiana,Switzerland,"other counties",N,10500
Indiana,Tippecanoe,"other counties",N,180952
Indiana,Tipton,"other counties",N,15573
Indiana,Union,"other counties",N,7299
Indiana,Vanderburgh,"other counties",N,181305
Indiana,Vermillion,"other counties",N,15860
Indiana,Vigo,"other counties",N,108268
Indiana,Wabash,"other counties",N,32358
Indiana,Warren,"other counties",N,8367
Indiana,Warrick,"other counties",N,60995
Indiana,Washington,"other counties",N,27930
Indiana,Wayne,"other counties",N,67866
Indiana,Wells,"other counties",N,27796
Indiana,White,"other counties",N,24388
Indiana,Whitley,"other counties",N,33330
Iowa,Adair,"other counties",N,7426
Iowa,Adams,"other counties",N,3892
Iowa,Allamakee,"other counties",N,14060
Iowa,Appanoose,"other counties",N,12669
Iowa,Audubon,"other counties",N,5869
Iowa,Benton,"other counties",N,25803
Iowa,"Black Hawk","other counties",N,132496
Iowa,Boone,"other counties",N,26401
Iowa,Bremer,"other counties",N,24539
Iowa,Buchanan,"other counties",N,20998
Iowa,"Buena Vista","other counties",N,20507
Iowa,Butler,"other counties",N,14966
Iowa,Calhoun,"other counties",N,9914
Iowa,Carroll,"other counties",N,20629
Iowa,Cass,"other counties",N,13590
Iowa,Cedar,"other counties",N,18375
Iowa,"Cerro Gordo","other counties",N,43481
Iowa,Cherokee,"other counties",N,11853
Iowa,Chickasaw,"other counties",N,12244
Iowa,Clarke,"other counties",N,9280
Iowa,Clay,"other counties",N,16537
Iowa,Clayton,"other counties",N,17806
Iowa,Clinton,"other counties",N,48365
Iowa,Crawford,"other counties",N,17252
Iowa,Dallas,"other counties",N,74892
Iowa,Davis,"other counties",N,8742
Iowa,Decatur,"other counties",N,8249
Iowa,Delaware,"other counties",N,17507
Iowa,"Des Moines","other counties",N,40208
Iowa,Dickinson,"other counties",N,16967
Iowa,Dubuque,"other counties",N,95906
Iowa,Emmet,"other counties",N,9917
Iowa,Fayette,"other counties",N,20589
Iowa,Floyd,"other counties",N,16050
Iowa,Franklin,"other counties",N,10489
Iowa,Fremont,"other counties",N,7106
Iowa,Greene,"other counties",N,9174
Iowa,Grundy,"other counties",N,12407
Iowa,Guthrie,"other counties",N,10740
Iowa,Hamilton,"other counties",N,15297
Iowa,Hancock,"other counties",N,11092
Iowa,Hardin,"other counties",N,17393
Iowa,Harrison,"other counties",N,14467
Iowa,Henry,"other counties",N,20080
Iowa,Howard,"other counties",N,9494
Iowa,Humboldt,"other counties",N,9674
Iowa,Ida,"other counties",N,7071
Iowa,Iowa,"other counties",N,16344
Iowa,Jackson,"other counties",N,19572
Iowa,Jasper,"other counties",N,36726
Iowa,Jefferson,"other counties",N,17318
Iowa,Johnson,"other counties",N,139436
Iowa,Jones,"other counties",N,20560
Iowa,Keokuk,"other counties",N,10291
Iowa,Kossuth,"other counties",N,15280
Iowa,Lee,"other counties",N,35369
Iowa,Linn,"other counties",N,216640
Iowa,Louisa,"other counties",N,11271
Iowa,Lucas,"other counties",N,8731
Iowa,Lyon,"other counties",N,11723
Iowa,Madison,"other counties",N,15644
Iowa,Mahaska,"other counties",N,22396
Iowa,Marion,"other counties",N,33248
Iowa,Marshall,"other counties",N,40962
Iowa,Mills,"other counties",N,14862
Iowa,Mitchell,"other counties",N,10762
Iowa,Monona,"other counties",N,9088
Iowa,Monroe,"other counties",N,8002
Iowa,Montgomery,"other counties",N,10465
Iowa,Muscatine,"other counties",N,42913
Iowa,O'Brien,"other counties",N,14092
Iowa,Osceola,"other counties",N,6211
Iowa,Page,"other counties",N,15660
Iowa,"Palo Alto","other counties",N,9208
Iowa,Plymouth,"other counties",N,24853
Iowa,Pocahontas,"other counties",N,7127
Iowa,Polk,"other counties",N,452369
Iowa,Pottawattamie,"other counties",N,93213
Iowa,Poweshiek,"other counties",N,18705
Iowa,Ringgold,"other counties",N,5061
Iowa,Sac,"other counties",N,10101
Iowa,Scott,"other counties",N,169994
Iowa,Shelby,"other counties",N,11992
Iowa,Sioux,"other counties",N,34509
Iowa,Story,"other counties",N,93586
Iowa,Tama,"other counties",N,17479
Iowa,Taylor,"other counties",N,6213
Iowa,Union,"other counties",N,12575
Iowa,"Van Buren","other counties",N,7432
Iowa,Wapello,"other counties",N,35315
Iowa,Warren,"other counties",N,47542
Iowa,Washington,"other counties",N,22017
Iowa,Wayne,"other counties",N,6384
Iowa,Webster,"other counties",N,37295
Iowa,Winnebago,"other counties",N,10614
Iowa,Winneshiek,"other counties",N,20884
Iowa,Woodbury,"other counties",N,102530
Iowa,Worth,"other counties",N,7563
Iowa,Wright,"other counties",N,12936
Kansas,Allen,"other counties",N,13081
Kansas,Anderson,"other counties",N,7896
Kansas,Atchison,"other counties",N,16633
Kansas,Barber,"other counties",N,4770
Kansas,Barton,"other counties",N,27399
Kansas,Bourbon,"other counties",N,14812
Kansas,Brown,"other counties",N,9880
Kansas,Butler,"other counties",N,66092
Kansas,Chase,"other counties",N,2722
Kansas,Chautauqua,"other counties",N,3520
Kansas,Cherokee,"other counties",N,20952
Kansas,Cheyenne,"other counties",N,2682
Kansas,Clark,"other counties",N,2145
Kansas,Clay,"other counties",N,8421
Kansas,Cloud,"other counties",N,9339
Kansas,Coffey,"other counties",N,8458
Kansas,Comanche,"other counties",N,2010
Kansas,Cowley,"other counties",N,36079
Kansas,Crawford,"other counties",N,39304
Kansas,Decatur,"other counties",N,2905
Kansas,Dickinson,"other counties",N,19516
Kansas,Doniphan,"other counties",N,7859
Kansas,Douglas,"other counties",N,114967
Kansas,Edwards,"other counties",N,2991
Kansas,Elk,"other counties",N,2683
Kansas,Ellis,"other counties",N,28993
Kansas,Ellsworth,"other counties",N,6410
Kansas,Finney,"other counties",N,37133
Kansas,Ford,"other counties",N,34714
Kansas,Franklin,"other counties",N,25753
Kansas,Geary,"other counties",N,36787
Kansas,Gove,"other counties",N,2735
Kansas,Graham,"other counties",N,2593
Kansas,Grant,"other counties",N,7816
Kansas,Gray,"other counties",N,6065
Kansas,Greeley,"other counties",N,1224
Kansas,Greenwood,"other counties",N,6393
Kansas,Hamilton,"other counties",N,2586
Kansas,Harper,"other counties",N,5861
Kansas,Harvey,"other counties",N,34835
Kansas,Haskell,"other counties",N,4130
Kansas,Hodgeman,"other counties",N,1939
Kansas,Jackson,"other counties",N,13400
Kansas,Jefferson,"other counties",N,18898
Kansas,Jewell,"other counties",N,3038
Kansas,Johnson,"other counties",N,566814
Kansas,Kearny,"other counties",N,3952
Kansas,Kingman,"other counties",N,7790
Kansas,Kiowa,"other counties",N,2536
Kansas,Labette,"other counties",N,21048
Kansas,Lane,"other counties",N,1674
Kansas,Leavenworth,"other counties",N,78227
Kansas,Lincoln,"other counties",N,3154
Kansas,Linn,"other counties",N,9528
Kansas,Logan,"other counties",N,2793
Kansas,Lyon,"other counties",N,33462
Kansas,McPherson,"other counties",N,29252
Kansas,Marion,"other counties",N,12290
Kansas,Marshall,"other counties",N,10005
Kansas,Meade,"other counties",N,4383
Kansas,Miami,"other counties",N,32688
Kansas,Mitchell,"other counties",N,6296
Kansas,Montgomery,"other counties",N,34184
Kansas,Morris,"other counties",N,5750
Kansas,Morton,"other counties",N,3106
Kansas,Nemaha,"other counties",N,10159
Kansas,Neosho,"other counties",N,16423
Kansas,Ness,"other counties",N,3077
Kansas,Norton,"other counties",N,5590
Kansas,Osage,"other counties",N,16080
Kansas,Osborne,"other counties",N,3782
Kansas,Ottawa,"other counties",N,6048
Kansas,Pawnee,"other counties",N,6911
Kansas,Phillips,"other counties",N,5501
Kansas,Pottawatomie,"other counties",N,22625
Kansas,Pratt,"other counties",N,9739
Kansas,Rawlins,"other counties",N,2545
Kansas,Reno,"other counties",N,64058
Kansas,Republic,"other counties",N,4806
Kansas,Rice,"other counties",N,10014
Kansas,Riley,"other counties",N,75022
Kansas,Rooks,"other counties",N,5186
Kansas,Rush,"other counties",N,3184
Kansas,Russell,"other counties",N,6988
Kansas,Saline,"other counties",N,55735
Kansas,Scott,"other counties",N,4928
Kansas,Sedgwick,"other counties",N,506529
Kansas,Seward,"other counties",N,23274
Kansas,Shawnee,"other counties",N,178792
Kansas,Sheridan,"other counties",N,2531
Kansas,Sherman,"other counties",N,6054
Kansas,Smith,"other counties",N,3740
Kansas,Stafford,"other counties",N,4320
Kansas,Stanton,"other counties",N,2149
Kansas,Stevens,"other counties",N,5772
Kansas,Sumner,"other counties",N,23638
Kansas,Thomas,"other counties",N,7925
Kansas,Trego,"other counties",N,2951
Kansas,Wabaunsee,"other counties",N,6997
Kansas,Wallace,"other counties",N,1595
Kansas,Washington,"other counties",N,5686
Kansas,Wichita,"other counties",N,2204
Kansas,Wilson,"other counties",N,9061
Kansas,Woodson,"other counties",N,3211
Kansas,Wyandotte,"other counties",N,160806
Kentucky,Adair,"other counties",N,18852
Kentucky,Allen,"other counties",N,20355
Kentucky,Anderson,"other counties",N,21761
Kentucky,Ballard,"other counties",N,8256
Kentucky,Barren,"other counties",N,42925
Kentucky,Bath,"other counties",N,11978
Kentucky,Bell,"other counties",N,27950
Kentucky,Boone,"other counties",N,124617
Kentucky,Bourbon,"other counties",N,20013
Kentucky,Boyd,"other counties",N,48917
Kentucky,Boyle,"other counties",N,29388
Kentucky,Bracken,"other counties",N,8425
Kentucky,Breathitt,"other counties",N,13591
Kentucky,Breckinridge,"other counties",N,20061
Kentucky,Bullitt,"other counties",N,76961
Kentucky,Butler,"other counties",N,12835
Kentucky,Caldwell,"other counties",N,12826
Kentucky,Calloway,"other counties",N,38106
Kentucky,Campbell,"other counties",N,91475
Kentucky,Carlisle,"other counties",N,4984
Kentucky,Carroll,"other counties",N,10830
Kentucky,Carter,"other counties",N,27326
Kentucky,Casey,"other counties",N,15954
Kentucky,Christian,"other counties",N,74159
Kentucky,Clark,"other counties",N,35657
Kentucky,Clay,"other counties",N,21300
Kentucky,Clinton,"other counties",N,10188
Kentucky,Crittenden,"other counties",N,9222
Kentucky,Cumberland,"other counties",N,6807
Kentucky,Daviess,"other counties",N,98173
Kentucky,Edmonson,"other counties",N,12105
Kentucky,Elliott,"other counties",N,7725
Kentucky,Estill,"other counties",N,14476
Kentucky,Fayette,"other counties",N,308306
Kentucky,Fleming,"other counties",N,14544
Kentucky,Floyd,"other counties",N,38649
Kentucky,Franklin,"other counties",N,49778
Kentucky,Fulton,"other counties",N,6422
Kentucky,Gallatin,"other counties",N,8567
Kentucky,Garrard,"other counties",N,16976
Kentucky,Grant,"other counties",N,24670
Kentucky,Graves,"other counties",N,37502
Kentucky,Grayson,"other counties",N,26001
Kentucky,Green,"other counties",N,11149
Kentucky,Greenup,"other counties",N,36477
Kentucky,Hancock,"other counties",N,8669
Kentucky,Hardin,"other counties",N,107529
Kentucky,Harlan,"other counties",N,28400
Kentucky,Harrison,"other counties",N,18648
Kentucky,Hart,"other counties",N,18441
Kentucky,Henderson,"other counties",N,46396
Kentucky,Henry,"other counties",N,15455
Kentucky,Hickman,"other counties",N,4720
Kentucky,Hopkins,"other counties",N,46518
Kentucky,Jackson,"other counties",N,13357
Kentucky,Jefferson,"other counties",N,755809
Kentucky,Jessamine,"other counties",N,50328
Kentucky,Johnson,"other counties",N,23350
Kentucky,Kenton,"other counties",N,163007
Kentucky,Knott,"other counties",N,16000
Kentucky,Knox,"other counties",N,31809
Kentucky,Larue,"other counties",N,14149
Kentucky,Laurel,"other counties",N,59751
Kentucky,Lawrence,"other counties",N,15821
Kentucky,Lee,"other counties",N,7119
Kentucky,Leslie,"other counties",N,10997
Kentucky,Letcher,"other counties",N,23671
Kentucky,Lewis,"other counties",N,13790
Kentucky,Lincoln,"other counties",N,24498
Kentucky,Livingston,"other counties",N,9394
Kentucky,Logan,"other counties",N,26851
Kentucky,Lyon,"other counties",N,8402
Kentucky,McCracken,"other counties",N,65408
Kentucky,McCreary,"other counties",N,18001
Kentucky,McLean,"other counties",N,9500
Kentucky,Madison,"other counties",N,85838
Kentucky,Magoffin,"other counties",N,12979
Kentucky,Marion,"other counties",N,19717
Kentucky,Marshall,"other counties",N,31181
Kentucky,Martin,"other counties",N,12631
Kentucky,Mason,"other counties",N,17296
Kentucky,Meade,"other counties",N,29098
Kentucky,Menifee,"other counties",N,6343
Kentucky,Mercer,"other counties",N,21342
Kentucky,Metcalfe,"other counties",N,9985
Kentucky,Monroe,"other counties",N,10765
Kentucky,Montgomery,"other counties",N,27167
Kentucky,Morgan,"other counties",N,13428
Kentucky,Muhlenberg,"other counties",N,31309
Kentucky,Nelson,"other counties",N,44564
Kentucky,Nicholas,"other counties",N,7075
Kentucky,Ohio,"other counties",N,24065
Kentucky,Oldham,"other counties",N,63037
Kentucky,Owen,"other counties",N,10711
Kentucky,Owsley,"other counties",N,4616
Kentucky,Pendleton,"other counties",N,14514
Kentucky,Perry,"other counties",N,28041
Kentucky,Pike,"other counties",N,63434
Kentucky,Powell,"other counties",N,12447
Kentucky,Pulaski,"other counties",N,63635
Kentucky,Robertson,"other counties",N,2208
Kentucky,Rockcastle,"other counties",N,16942
Kentucky,Rowan,"other counties",N,23608
Kentucky,Russell,"other counties",N,17669
Kentucky,Scott,"other counties",N,50178
Kentucky,Shelby,"other counties",N,44290
Kentucky,Simpson,"other counties",N,17704
Kentucky,Spencer,"other counties",N,17577
Kentucky,Taylor,"other counties",N,24993
Kentucky,Todd,"other counties",N,12524
Kentucky,Trigg,"other counties",N,14250
Kentucky,Trimble,"other counties",N,8783
Kentucky,Union,"other counties",N,15138
Kentucky,Warren,"other counties",N,118950
Kentucky,Washington,"other counties",N,11910
Kentucky,Wayne,"other counties",N,20655
Kentucky,Webster,"other counties",N,13357
Kentucky,Whitley,"other counties",N,35794
Kentucky,Wolfe,"other counties",N,7261
Kentucky,Woodford,"other counties",N,25317
Louisiana,Acadia,"other counties",N,62163
Louisiana,Allen,"other counties",N,25653
Louisiana,Ascension,"other counties",N,114738
Louisiana,Assumption,"other counties",N,23057
Louisiana,Avoyelles,"other counties",N,41389
Louisiana,Beauregard,"other counties",N,36259
Louisiana,Bienville,"other counties",N,13977
Louisiana,Bossier,"other counties",N,123403
Louisiana,Caddo,"other counties",N,254742
Louisiana,Calcasieu,"other counties",N,195887
Louisiana,Caldwell,"other counties",N,9990
Louisiana,Cameron,"other counties",N,6706
Louisiana,Catahoula,"other counties",N,10247
Louisiana,Claiborne,"other counties",N,16639
Louisiana,Concordia,"other counties",N,20449
Louisiana,"De Soto","other counties",N,26965
Louisiana,"East Baton Rouge","other counties",N,444690
Louisiana,"East Carroll","other counties",N,7501
Louisiana,"East Feliciana","other counties",N,19855
Louisiana,Evangeline,"other counties",N,33768
Louisiana,Franklin,"other counties",N,20550
Louisiana,Grant,"other counties",N,22362
Louisiana,Iberia,"other counties",N,73938
Louisiana,Iberville,"other counties",N,33229
Louisiana,Jackson,"other counties",N,16109
Louisiana,Jefferson,"other counties",N,435092
Louisiana,"Jefferson Davis","other counties",N,31434
Louisiana,Lafayette,"other counties",N,231811
Louisiana,Lafourche,"other counties",N,97474
Louisiana,LaSalle,"other counties",N,14899
Louisiana,Lincoln,"other counties",N,47349
Louisiana,Livingston,"other counties",N,133949
Louisiana,Madison,"other counties",N,11873
Louisiana,Morehouse,"other counties",N,27012
Louisiana,Natchitoches,"other counties",N,39330
Louisiana,Orleans,"other counties",N,376738
Louisiana,Ouachita,"other counties",N,155769
Louisiana,Plaquemines,"other counties",N,23599
Louisiana,"Pointe Coupee","other counties",N,22498
Louisiana,Rapides,"other counties",N,132225
Louisiana,"Red River","other counties",N,8838
Louisiana,Richland,"other counties",N,20777
Louisiana,Sabine,"other counties",N,24248
Louisiana,"St. Bernard","other counties",N,42858
Louisiana,"St. Charles","other counties",N,52639
Louisiana,"St. Helena","other counties",N,10818
Louisiana,"St. James","other counties",N,21650
Louisiana,"St. John the Baptist","other counties",N,44161
Louisiana,"St. Landry","other counties",N,83613
Louisiana,"St. Martin","other counties",N,53126
Louisiana,"St. Mary","other counties",N,53441
Louisiana,"St. Tammany","other counties",N,242960
Louisiana,Tangipahoa,"other counties",N,125486
Louisiana,Tensas,"other counties",N,4893
Louisiana,Terrebonne,"other counties",N,112742
Louisiana,Union,"other counties",N,22533
Louisiana,Vermilion,"other counties",N,59110
Louisiana,Vernon,"other counties",N,52476
Louisiana,Washington,"other counties",N,46556
Louisiana,Webster,"other counties",N,40617
Louisiana,"West Baton Rouge","other counties",N,24669
Louisiana,"West Carroll","other counties",N,11454
Louisiana,"West Feliciana","other counties",N,15415
Louisiana,Winn,"other counties",N,14855
Maine,Androscoggin,"other counties",N,107393
Maine,Aroostook,"other counties",N,70005
Maine,Cumberland,"other counties",N,286119
Maine,Franklin,"other counties",N,30402
Maine,Hancock,"other counties",N,54658
Maine,Kennebec,"other counties",N,121112
Maine,Knox,"other counties",N,39723
Maine,Lincoln,"other counties",N,34156
Maine,Oxford,"other counties",N,57421
Maine,Penobscot,"other counties",N,153437
Maine,Piscataquis,"other counties",N,17156
Maine,Sagadahoc,"other counties",N,35092
Maine,Somerset,"other counties",N,51577
Maine,Waldo,"other counties",N,38976
Maine,Washington,"other counties",N,32191
Maine,York,"other counties",N,199682
Maryland,Allegany,"other counties",N,73549
Maryland,"Anne Arundel","other counties",N,555280
Maryland,Baltimore,"other counties",N,822959
Maryland,DC-MD,"Metro DC",Y,2394916
Maryland,Caroline,"other counties",N,32661
Maryland,Carroll,"other counties",N,167444
Maryland,Wilmington-MD,"Greater Philly",Y,101960
Maryland,Dorchester,"other counties",N,32534
Maryland,Garrett,"other counties",N,29813
Maryland,Harford,"other counties",N,248966
Maryland,Howard,"other counties",N,304115
Maryland,Kent,"other counties",N,19923
Maryland,"Queen Anne's","other counties",N,48600
Maryland,"St. Mary's","other counties",N,109614
Maryland,Somerset,"other counties",N,25980
Maryland,Talbot,"other counties",N,37799
Maryland,Washington,"other counties",N,149270
Maryland,Wicomico,"other counties",N,101182
Maryland,Worcester,"other counties",N,51519
Maryland,"Baltimore city","other counties",N,622454
Massachusetts,Barnstable,"other counties",N,214766
Massachusetts,Berkshire,"other counties",N,129288
Massachusetts,Bristol,"other counties",N,552763
Massachusetts,Dukes,"other counties",N,17048
Massachusetts,"Greater Boston","Greater Boston",Y,4270286
Massachusetts,Franklin,"other counties",N,71144
Massachusetts,Hampden,"other counties",N,468041
Massachusetts,Hampshire,"other counties",N,160759
Massachusetts,Nantucket,"other counties",N,10556
Massachusetts,Worcester,"other counties",N,810935
Michigan,Alcona,"other counties",N,10550
Michigan,Alger,"other counties",N,9476
Michigan,Allegan,"other counties",N,112837
Michigan,Alpena,"other counties",N,29068
Michigan,Antrim,"other counties",N,23267
Michigan,Arenac,"other counties",N,15424
Michigan,Baraga,"other counties",N,8690
Michigan,Barry,"other counties",N,59147
Michigan,Bay,"other counties",N,106698
Michigan,Benzie,"other counties",N,17437
Michigan,Berrien,"other counties",N,155565
Michigan,Branch,"other counties",N,43706
Michigan,Calhoun,"other counties",N,134790
Michigan,Cass,"other counties",N,51952
Michigan,Charlevoix,"other counties",N,26134
Michigan,Cheboygan,"other counties",N,25690
Michigan,Chippewa,"other counties",N,38586
Michigan,Clare,"other counties",N,30710
Michigan,Clinton,"other counties",N,76905
Michigan,Crawford,"other counties",N,13895
Michigan,Delta,"other counties",N,36712
Michigan,Dickinson,"other counties",N,26012
Michigan,Eaton,"other counties",N,108341
Michigan,Emmet,"other counties",N,33018
Michigan,Genesee,"other counties",N,415874
Michigan,Gladwin,"other counties",N,25501
Michigan,Gogebic,"other counties",N,15824
Michigan,"Grand Traverse","other counties",N,89907
Michigan,Gratiot,"other counties",N,41878
Michigan,Hillsdale,"other counties",N,46178
Michigan,Houghton,"other counties",N,36660
Michigan,Huron,"other counties",N,32290
Michigan,Ingham,"other counties",N,283491
Michigan,Ionia,"other counties",N,64064
Michigan,Iosco,"other counties",N,25401
Michigan,Iron,"other counties",N,11507
Michigan,Isabella,"other counties",N,70669
Michigan,Jackson,"other counties",N,159759
Michigan,Kalamazoo,"other counties",N,256752
Michigan,Kalkaska,"other counties",N,17230
Michigan,Kent,"other counties",N,622590
Michigan,Keweenaw,"other counties",N,2198
Michigan,Lake,"other counties",N,11426
Michigan,Lapeer,"other counties",N,88235
Michigan,Leelanau,"other counties",N,21772
Michigan,Lenawee,"other counties",N,98902
Michigan,Livingston,"other counties",N,184591
Michigan,Luce,"other counties",N,6477
Michigan,Mackinac,"other counties",N,11044
Michigan,Macomb,"other counties",N,854689
Michigan,Manistee,"other counties",N,24536
Michigan,Marquette,"other counties",N,67582
Michigan,Mason,"other counties",N,28711
Michigan,Mecosta,"other counties",N,43301
Michigan,Menominee,"other counties",N,23717
Michigan,Midland,"other counties",N,83624
Michigan,Missaukee,"other counties",N,14988
Michigan,Monroe,"other counties",N,150436
Michigan,Montcalm,"other counties",N,63004
Michigan,Montmorency,"other counties",N,9401
Michigan,Muskegon,"other counties",N,171483
Michigan,Newaygo,"other counties",N,48029
Michigan,Oakland,"other counties",N,1229503
Michigan,Oceana,"other counties",N,26229
Michigan,Ogemaw,"other counties",N,21222
Michigan,Ontonagon,"other counties",N,6298
Michigan,Osceola,"other counties",N,23234
Michigan,Oscoda,"other counties",N,8444
Michigan,Otsego,"other counties",N,24141
Michigan,Ottawa,"other counties",N,273136
Michigan,"Presque Isle","other counties",N,13037
Michigan,Roscommon,"other counties",N,24068
Michigan,Saginaw,"other counties",N,196479
Michigan,"St. Clair","other counties",N,160429
Michigan,"St. Joseph","other counties",N,61022
Michigan,Sanilac,"other counties",N,42014
Michigan,Schoolcraft,"other counties",N,8288
Michigan,Shiawassee,"other counties",N,69113
Michigan,Tuscola,"other counties",N,54420
Michigan,"Van Buren","other counties",N,75351
Michigan,Washtenaw,"other counties",N,354092
Michigan,Wayne,"other counties",N,1778969
Michigan,Wexford,"other counties",N,32751
Minnesota,Aitkin,"other counties",N,15839
Minnesota,Anoka,"other counties",N,338764
Minnesota,Becker,"other counties",N,33138
Minnesota,Beltrami,"other counties",N,45434
Minnesota,Benton,"other counties",N,39221
Minnesota,"Big Stone","other counties",N,5134
Minnesota,"Blue Earth","other counties",N,65125
Minnesota,Brown,"other counties",N,25391
Minnesota,Carlton,"other counties",N,35443
Minnesota,Carver,"other counties",N,95715
Minnesota,Cass,"other counties",N,28519
Minnesota,Chippewa,"other counties",N,12154
Minnesota,Chisago,"other counties",N,53834
Minnesota,Clay,"other counties",N,60879
Minnesota,Clearwater,"other counties",N,8752
Minnesota,Cook,"other counties",N,5194
Minnesota,Cottonwood,"other counties",N,11632
Minnesota,"Crow Wing","other counties",N,63048
Minnesota,Dakota,"other counties",N,408456
Minnesota,Dodge,"other counties",N,20290
Minnesota,Douglas,"other counties",N,36620
Minnesota,Faribault,"other counties",N,14230
Minnesota,Fillmore,"other counties",N,20843
Minnesota,Freeborn,"other counties",N,30897
Minnesota,Goodhue,"other counties",N,46377
Minnesota,Grant,"other counties",N,5961
Minnesota,Hennepin,"other counties",N,1197776
Minnesota,Houston,"other counties",N,18812
Minnesota,Hubbard,"other counties",N,20574
Minnesota,Isanti,"other counties",N,38296
Minnesota,Itasca,"other counties",N,45354
Minnesota,Jackson,"other counties",N,10211
Minnesota,Kanabec,"other counties",N,16003
Minnesota,Kandiyohi,"other counties",N,42444
Minnesota,Kittson,"other counties",N,4480
Minnesota,Koochiching,"other counties",N,13054
Minnesota,"Lac qui Parle","other counties",N,7023
Minnesota,Lake,"other counties",N,10750
Minnesota,"Lake of the Woods","other counties",N,3949
Minnesota,"Le Sueur","other counties",N,27707
Minnesota,Lincoln,"other counties",N,5808
Minnesota,Lyon,"other counties",N,25699
Minnesota,McLeod,"other counties",N,36046
Minnesota,Mahnomen,"other counties",N,5496
Minnesota,Marshall,"other counties",N,9453
Minnesota,Martin,"other counties",N,20350
Minnesota,Meeker,"other counties",N,23129
Minnesota,"Mille Lacs","other counties",N,25809
Minnesota,Morrison,"other counties",N,32962
Minnesota,Mower,"other counties",N,39227
Minnesota,Murray,"other counties",N,8529
Minnesota,Nicollet,"other counties",N,33086
Minnesota,Nobles,"other counties",N,21687
Minnesota,Norman,"other counties",N,6692
Minnesota,Olmsted,"other counties",N,148736
Minnesota,"Otter Tail","other counties",N,57511
Minnesota,Pennington,"other counties",N,14110
Minnesota,Pine,"other counties",N,29218
Minnesota,Pipestone,"other counties",N,9354
Minnesota,Polk,"other counties",N,31547
Minnesota,Pope,"other counties",N,10948
Minnesota,Ramsey,"other counties",N,527411
Minnesota,"Red Lake","other counties",N,4061
Minnesota,Redwood,"other counties",N,15723
Minnesota,Renville,"other counties",N,15171
Minnesota,Rice,"other counties",N,64886
Minnesota,Rock,"other counties",N,9563
Minnesota,Roseau,"other counties",N,15615
Minnesota,"St. Louis","other counties",N,200506
Minnesota,Scott,"other counties",N,137322
Minnesota,Sherburne,"other counties",N,90401
Minnesota,Sibley,"other counties",N,15021
Minnesota,Stearns,"other counties",N,152595
Minnesota,Steele,"other counties",N,36523
Minnesota,Stevens,"other counties",N,9771
Minnesota,Swift,"other counties",N,9525
Minnesota,Todd,"other counties",N,24466
Minnesota,Traverse,"other counties",N,3429
Minnesota,Wabasha,"other counties",N,21381
Minnesota,Wadena,"other counties",N,13759
Minnesota,Waseca,"other counties",N,19076
Minnesota,Washington,"other counties",N,246670
Minnesota,Watonwan,"other counties",N,11054
Minnesota,Wilkin,"other counties",N,6526
Minnesota,Winona,"other counties",N,51213
Minnesota,Wright,"other counties",N,128691
Minnesota,"Yellow Medicine","other counties",N,10092
Mississippi,Adams,"other counties",N,31979
Mississippi,Alcorn,"other counties",N,37319
Mississippi,Amite,"other counties",N,12840
Mississippi,Attala,"other counties",N,19175
Mississippi,Benton,"other counties",N,8470
Mississippi,Bolivar,"other counties",N,33803
Mississippi,Calhoun,"other counties",N,14789
Mississippi,Carroll,"other counties",N,10338
Mississippi,Chickasaw,"other counties",N,17391
Mississippi,Choctaw,"other counties",N,8354
Mississippi,Claiborne,"other counties",N,9330
Mississippi,Clarke,"other counties",N,16362
Mississippi,Clay,"other counties",N,20279
Mississippi,Coahoma,"other counties",N,25254
Mississippi,Copiah,"other counties",N,28921
Mississippi,Covington,"other counties",N,19471
Mississippi,DeSoto,"other counties",N,168586
Mississippi,Forrest,"other counties",N,76267
Mississippi,Franklin,"other counties",N,7857
Mississippi,George,"other counties",N,23104
Mississippi,Greene,"other counties",N,14129
Mississippi,Grenada,"other counties",N,21591
Mississippi,Hancock,"other counties",N,45627
Mississippi,Harrison,"other counties",N,196268
Mississippi,Hinds,"other counties",N,245874
Mississippi,Holmes,"other counties",N,18772
Mississippi,Humphreys,"other counties",N,8984
Mississippi,Issaquena,"other counties",N,1291
